Test Number,Data Layer,Application Layer,Test,Name Lookup,Connect,App Connect,PreTransfer,Redirect,Start Transfer,Total Time
2352,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000071,0.000000,0.000083,0.000000,0.118575,0.118625
2353,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000067,0.000000,0.000079,0.000000,0.117655,0.117697
2354,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000062,0.000000,0.000074,0.000000,0.117798,0.117849
2355,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000067,0.000000,0.000079,0.000000,0.114447,0.114543
2356,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000063,0.000000,0.000073,0.000000,0.116812,0.116879
2357,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000083,0.000000,0.000094,0.000000,0.116623,0.116679
2358,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000064,0.000000,0.000076,0.000000,0.115915,0.115958
2359,MySQL,Python,python-mysql-app-filter-3,0.000016,0.000066,0.000000,0.000076,0.000000,0.117731,0.117769
2360,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000062,0.000000,0.000073,0.000000,0.118738,0.118785
2361,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000067,0.000000,0.000077,0.000000,0.114152,0.114195
2362,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000061,0.000000,0.000072,0.000000,0.117900,0.117945
2363,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000067,0.000000,0.000079,0.000000,0.118438,0.118505
2364,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000064,0.000000,0.000074,0.000000,0.114816,0.114863
2365,MySQL,Python,python-mysql-app-filter-3,0.000016,0.000082,0.000000,0.000097,0.000000,0.114152,0.114202
2366,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000067,0.000000,0.000078,0.000000,0.111273,0.111316
2367,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000066,0.000000,0.000079,0.000000,0.117176,0.117218
2368,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000066,0.000000,0.000076,0.000000,0.118402,0.118444
2369,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000065,0.000000,0.000091,0.000000,0.114031,0.114084
2370,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000066,0.000000,0.000079,0.000000,0.113725,0.113791
2371,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000064,0.000000,0.000075,0.000000,0.114244,0.114301
2372,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000066,0.000000,0.000076,0.000000,0.113556,0.113599
2373,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000065,0.000000,0.000076,0.000000,0.112172,0.112226
2374,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000066,0.000000,0.000077,0.000000,0.115921,0.115963
2375,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000065,0.000000,0.000078,0.000000,0.115652,0.115699
2376,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000068,0.000000,0.000078,0.000000,0.113261,0.113299
2377,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000066,0.000000,0.000078,0.000000,0.118213,0.118269
2378,MySQL,Python,python-mysql-app-filter-3,0.000012,0.000064,0.000000,0.000074,0.000000,0.115905,0.115989
2379,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000064,0.000000,0.000076,0.000000,0.114778,0.114829
2380,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000072,0.000000,0.000085,0.000000,0.116167,0.116208
2381,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000064,0.000000,0.000075,0.000000,0.116941,0.116983
2382,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000060,0.000000,0.000070,0.000000,0.116615,0.116661
2383,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000067,0.000000,0.000078,0.000000,0.115406,0.115454
2384,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000068,0.000000,0.000078,0.000000,0.116488,0.116532
2385,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000065,0.000000,0.000076,0.000000,0.113642,0.113688
2386,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000064,0.000000,0.000074,0.000000,0.115294,0.115347
2387,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000068,0.000000,0.000081,0.000000,0.117218,0.117283
2388,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000062,0.000000,0.000073,0.000000,0.112400,0.112454
2389,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000063,0.000000,0.000075,0.000000,0.114701,0.114776
2390,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000093,0.000000,0.000104,0.000000,0.119182,0.119231
2391,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000064,0.000000,0.000076,0.000000,0.118243,0.118289
2392,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000114,0.000000,0.000131,0.000000,0.115125,0.115176
2393,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000068,0.000000,0.000079,0.000000,0.114313,0.114349
2394,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000068,0.000000,0.000078,0.000000,0.111149,0.111201
2395,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000069,0.000000,0.000080,0.000000,0.113117,0.113162
2396,MySQL,Python,python-mysql-app-filter-3,0.000013,0.000067,0.000000,0.000077,0.000000,0.113896,0.113936
2397,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000066,0.000000,0.000076,0.000000,0.115747,0.115792
2398,MySQL,Python,python-mysql-app-filter-3,0.000014,0.000066,0.000000,0.000079,0.000000,0.116071,0.116133
2399,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000072,0.000000,0.000084,0.000000,0.115623,0.115697
2400,MySQL,Python,python-mysql-app-filter-3,0.000015,0.000069,0.000000,0.000081,0.000000,0.114952,0.115004
2401,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000064,0.000000,0.000076,0.000000,0.141570,0.141624
2402,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000082,0.000000,0.000095,0.000000,0.142453,0.142491
2403,MySQL,Python,python-mysql-data-sort-3,0.000018,0.000087,0.000000,0.000098,0.000000,0.143798,0.143835
2404,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000064,0.000000,0.000075,0.000000,0.143810,0.143876
2405,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000092,0.000000,0.000105,0.000000,0.141627,0.141676
2406,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000074,0.000000,0.000086,0.000000,0.142644,0.142685
2407,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000065,0.000000,0.000078,0.000000,0.142866,0.142910
2408,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000124,0.000000,0.000137,0.000000,0.143803,0.143860
2409,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000088,0.000000,0.000107,0.000000,0.143819,0.143866
2410,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000080,0.000000,0.000094,0.000000,0.141612,0.141665
2411,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000067,0.000000,0.000080,0.000000,0.144261,0.144304
2412,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000071,0.000000,0.000087,0.000000,0.141711,0.141751
2413,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000072,0.000000,0.000082,0.000000,0.141711,0.141747
2414,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000064,0.000000,0.000076,0.000000,0.143062,0.143110
2415,MySQL,Python,python-mysql-data-sort-3,0.000024,0.000081,0.000000,0.000093,0.000000,0.143821,0.143874
2416,MySQL,Python,python-mysql-data-sort-3,0.000040,0.000090,0.000000,0.000101,0.000000,0.143436,0.143485
2417,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000067,0.000000,0.000080,0.000000,0.144769,0.144812
2418,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000074,0.000000,0.000087,0.000000,0.140814,0.140872
2419,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000090,0.000000,0.000102,0.000000,0.143164,0.143204
2420,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000068,0.000000,0.000080,0.000000,0.144118,0.144184
2421,MySQL,Python,python-mysql-data-sort-3,0.000018,0.000092,0.000000,0.000106,0.000000,0.143965,0.144007
2422,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000074,0.000000,0.000086,0.000000,0.144221,0.144261
2423,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000072,0.000000,0.000096,0.000000,0.145855,0.145890
2424,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000073,0.000000,0.000085,0.000000,0.142932,0.142974
2425,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000070,0.000000,0.000085,0.000000,0.142853,0.142902
2426,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000067,0.000000,0.000079,0.000000,0.141815,0.141852
2427,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000067,0.000000,0.000077,0.000000,0.142858,0.142908
2428,MySQL,Python,python-mysql-data-sort-3,0.000019,0.000071,0.000000,0.000084,0.000000,0.143340,0.143378
2429,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000067,0.000000,0.000079,0.000000,0.143215,0.143263
2430,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000071,0.000000,0.000084,0.000000,0.144471,0.144517
2431,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000072,0.000000,0.000084,0.000000,0.142248,0.142290
2432,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000065,0.000000,0.000077,0.000000,0.141966,0.142015
2433,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000064,0.000000,0.000077,0.000000,0.141570,0.141620
2434,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000077,0.000000,0.000088,0.000000,0.140478,0.140525
2435,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000070,0.000000,0.000081,0.000000,0.142056,0.142126
2436,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000088,0.000000,0.000105,0.000000,0.142017,0.142086
2437,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000101,0.000000,0.000144,0.000000,0.143824,0.143861
2438,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000069,0.000000,0.000081,0.000000,0.141116,0.141160
2439,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000061,0.000000,0.000073,0.000000,0.142512,0.142549
2440,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000063,0.000000,0.000073,0.000000,0.143976,0.144019
2441,MySQL,Python,python-mysql-data-sort-3,0.000039,0.000089,0.000000,0.000101,0.000000,0.140857,0.140900
2442,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000062,0.000000,0.000074,0.000000,0.143618,0.143661
2443,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000064,0.000000,0.000075,0.000000,0.143327,0.143363
2444,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000070,0.000000,0.000082,0.000000,0.143742,0.143779
2445,MySQL,Python,python-mysql-data-sort-3,0.000029,0.000111,0.000000,0.000125,0.000000,0.143174,0.143229
2446,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000095,0.000000,0.000109,0.000000,0.139694,0.139753
2447,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000077,0.000000,0.000090,0.000000,0.143504,0.143558
2448,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000067,0.000000,0.000078,0.000000,0.142601,0.142668
2449,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000066,0.000000,0.000077,0.000000,0.143186,0.143238
2450,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000065,0.000000,0.000075,0.000000,0.142118,0.142176
2451,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000068,0.000000,0.000080,0.000000,0.143617,0.143657
2452,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000066,0.000000,0.000078,0.000000,0.138208,0.138250
2453,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000069,0.000000,0.000080,0.000000,0.143060,0.143113
2454,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000075,0.000000,0.000087,0.000000,0.142969,0.143012
2455,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000069,0.000000,0.000081,0.000000,0.142883,0.142921
2456,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000061,0.000000,0.000072,0.000000,0.143215,0.143256
2457,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000063,0.000000,0.000073,0.000000,0.148958,0.148996
2458,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000069,0.000000,0.000082,0.000000,0.141623,0.141659
2459,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000072,0.000000,0.000085,0.000000,0.138929,0.138965
2460,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000064,0.000000,0.000076,0.000000,0.138555,0.138593
2461,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000084,0.000000,0.000097,0.000000,0.141805,0.141848
2462,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000071,0.000000,0.000090,0.000000,0.144488,0.144532
2463,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000068,0.000000,0.000081,0.000000,0.142842,0.142885
2464,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000065,0.000000,0.000076,0.000000,0.143310,0.143358
2465,MySQL,Python,python-mysql-data-sort-3,0.000014,0.000061,0.000000,0.000071,0.000000,0.143683,0.143726
2466,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000074,0.000000,0.000086,0.000000,0.142755,0.142795
2467,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000076,0.000000,0.000089,0.000000,0.141773,0.141823
2468,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000120,0.000000,0.000131,0.000000,0.142046,0.142091
2469,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000088,0.000000,0.000102,0.000000,0.156935,0.156975
2470,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000105,0.000000,0.000125,0.000000,0.144781,0.144820
2471,MySQL,Python,python-mysql-data-sort-3,0.000018,0.000096,0.000000,0.000118,0.000000,0.150727,0.150766
2472,MySQL,Python,python-mysql-data-sort-3,0.000018,0.000092,0.000000,0.000107,0.000000,0.143761,0.143810
2473,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000090,0.000000,0.000106,0.000000,0.145928,0.145997
2474,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000083,0.000000,0.000096,0.000000,0.146061,0.146107
2475,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000103,0.000000,0.000118,0.000000,0.146498,0.146545
2476,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000106,0.000000,0.000121,0.000000,0.146137,0.146195
2477,MySQL,Python,python-mysql-data-sort-3,0.000019,0.000091,0.000000,0.000105,0.000000,0.158487,0.158540
2478,MySQL,Python,python-mysql-data-sort-3,0.000028,0.000117,0.000000,0.000136,0.000000,0.151599,0.151668
2479,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000085,0.000000,0.000100,0.000000,0.150010,0.150075
2480,MySQL,Python,python-mysql-data-sort-3,0.000027,0.000107,0.000000,0.000123,0.000000,0.144265,0.144305
2481,MySQL,Python,python-mysql-data-sort-3,0.000022,0.000120,0.000000,0.000142,0.000000,0.148662,0.148701
2482,MySQL,Python,python-mysql-data-sort-3,0.000027,0.000108,0.000000,0.000127,0.000000,0.148980,0.149021
2483,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000087,0.000000,0.000103,0.000000,0.150823,0.150865
2484,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000125,0.000000,0.000140,0.000000,0.148416,0.148458
2485,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000082,0.000000,0.000099,0.000000,0.157128,0.157176
2486,MySQL,Python,python-mysql-data-sort-3,0.000018,0.000085,0.000000,0.000098,0.000000,0.157234,0.157273
2487,MySQL,Python,python-mysql-data-sort-3,0.000013,0.000070,0.000000,0.000081,0.000000,0.145849,0.145889
2488,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000084,0.000000,0.000100,0.000000,0.159898,0.159945
2489,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000086,0.000000,0.000102,0.000000,0.158435,0.158481
2490,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000073,0.000000,0.000086,0.000000,0.143409,0.143454
2491,MySQL,Python,python-mysql-data-sort-3,0.000017,0.000080,0.000000,0.000103,0.000000,0.148533,0.148580
2492,MySQL,Python,python-mysql-data-sort-3,0.000018,0.000114,0.000000,0.000130,0.000000,0.162016,0.162071
2493,MySQL,Python,python-mysql-data-sort-3,0.000022,0.000143,0.000000,0.000163,0.000000,0.185952,0.186010
2494,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000112,0.000000,0.000129,0.000000,0.161289,0.161344
2495,MySQL,Python,python-mysql-data-sort-3,0.000025,0.000133,0.000000,0.000152,0.000000,0.149645,0.149692
2496,MySQL,Python,python-mysql-data-sort-3,0.000022,0.000119,0.000000,0.000141,0.000000,0.162472,0.162523
2497,MySQL,Python,python-mysql-data-sort-3,0.000020,0.000121,0.000000,0.000140,0.000000,0.148805,0.148861
2498,MySQL,Python,python-mysql-data-sort-3,0.000016,0.000077,0.000000,0.000090,0.000000,0.148688,0.148728
2499,MySQL,Python,python-mysql-data-sort-3,0.000019,0.000098,0.000000,0.000112,0.000000,0.150207,0.150251
2500,MySQL,Python,python-mysql-data-sort-3,0.000015,0.000096,0.000000,0.000109,0.000000,0.154201,0.154243
2501,MySQL,Python,python-mysql-app-sort-3,0.000021,0.000201,0.000000,0.000233,0.000000,0.133463,0.133515
2502,MySQL,Python,python-mysql-app-sort-3,0.000020,0.000100,0.000000,0.000116,0.000000,0.136828,0.136905
2503,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000080,0.000000,0.000093,0.000000,0.138727,0.138767
2504,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000074,0.000000,0.000086,0.000000,0.137828,0.137871
2505,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000066,0.000000,0.000079,0.000000,0.136749,0.136821
2506,MySQL,Python,python-mysql-app-sort-3,0.000017,0.000079,0.000000,0.000094,0.000000,0.157711,0.157756
2507,MySQL,Python,python-mysql-app-sort-3,0.000020,0.000145,0.000000,0.000165,0.000000,0.181446,0.181503
2508,MySQL,Python,python-mysql-app-sort-3,0.000019,0.000115,0.000000,0.000132,0.000000,0.157809,0.157860
2509,MySQL,Python,python-mysql-app-sort-3,0.000037,0.000137,0.000000,0.000153,0.000000,0.153156,0.153199
2510,MySQL,Python,python-mysql-app-sort-3,0.000027,0.000126,0.000000,0.000164,0.000000,0.153424,0.153477
2511,MySQL,Python,python-mysql-app-sort-3,0.000019,0.000102,0.000000,0.000120,0.000000,0.137548,0.137604
2512,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000073,0.000000,0.000086,0.000000,0.144754,0.144796
2513,MySQL,Python,python-mysql-app-sort-3,0.000017,0.000087,0.000000,0.000100,0.000000,0.145988,0.146030
2514,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000108,0.000000,0.000124,0.000000,0.145908,0.145949
2515,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000085,0.000000,0.000097,0.000000,0.140772,0.140815
2516,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000079,0.000000,0.000092,0.000000,0.137508,0.137558
2517,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000077,0.000000,0.000093,0.000000,0.138115,0.138171
2518,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000072,0.000000,0.000085,0.000000,0.137039,0.137092
2519,MySQL,Python,python-mysql-app-sort-3,0.000017,0.000088,0.000000,0.000103,0.000000,0.140647,0.140689
2520,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000072,0.000000,0.000083,0.000000,0.139442,0.139481
2521,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000075,0.000000,0.000088,0.000000,0.136301,0.136352
2522,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000071,0.000000,0.000084,0.000000,0.132873,0.132938
2523,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000066,0.000000,0.000079,0.000000,0.130103,0.130150
2524,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000081,0.000000,0.000095,0.000000,0.129702,0.129739
2525,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000069,0.000000,0.000081,0.000000,0.128907,0.128952
2526,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000069,0.000000,0.000081,0.000000,0.130114,0.130158
2527,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000068,0.000000,0.000081,0.000000,0.133282,0.133337
2528,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000064,0.000000,0.000077,0.000000,0.125587,0.125631
2529,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000066,0.000000,0.000079,0.000000,0.128356,0.128414
2530,MySQL,Python,python-mysql-app-sort-3,0.000022,0.000101,0.000000,0.000116,0.000000,0.128727,0.128767
2531,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000073,0.000000,0.000084,0.000000,0.134077,0.134115
2532,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000067,0.000000,0.000078,0.000000,0.130163,0.130206
2533,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000066,0.000000,0.000077,0.000000,0.127118,0.127174
2534,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000068,0.000000,0.000079,0.000000,0.128180,0.128236
2535,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000070,0.000000,0.000081,0.000000,0.128276,0.128320
2536,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000066,0.000000,0.000078,0.000000,0.131655,0.131695
2537,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000068,0.000000,0.000080,0.000000,0.127286,0.127339
2538,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000074,0.000000,0.000084,0.000000,0.132827,0.132865
2539,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000068,0.000000,0.000079,0.000000,0.132931,0.132982
2540,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000071,0.000000,0.000084,0.000000,0.128856,0.128905
2541,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000070,0.000000,0.000083,0.000000,0.131567,0.131616
2542,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000070,0.000000,0.000081,0.000000,0.133725,0.133784
2543,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000066,0.000000,0.000078,0.000000,0.134881,0.134936
2544,MySQL,Python,python-mysql-app-sort-3,0.000017,0.000072,0.000000,0.000083,0.000000,0.132756,0.132795
2545,MySQL,Python,python-mysql-app-sort-3,0.000019,0.000072,0.000000,0.000083,0.000000,0.136727,0.136779
2546,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000064,0.000000,0.000076,0.000000,0.134959,0.135004
2547,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000072,0.000000,0.000083,0.000000,0.131416,0.131460
2548,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000069,0.000000,0.000081,0.000000,0.132352,0.132391
2549,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000065,0.000000,0.000076,0.000000,0.131583,0.131625
2550,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000068,0.000000,0.000078,0.000000,0.131571,0.131620
2551,MySQL,Python,python-mysql-app-sort-3,0.000017,0.000075,0.000000,0.000087,0.000000,0.134110,0.134152
2552,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000076,0.000000,0.000090,0.000000,0.133127,0.133191
2553,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000086,0.000000,0.000098,0.000000,0.133922,0.133976
2554,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000066,0.000000,0.000076,0.000000,0.127550,0.127712
2555,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000068,0.000000,0.000080,0.000000,0.131672,0.131710
2556,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000068,0.000000,0.000079,0.000000,0.131159,0.131215
2557,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000063,0.000000,0.000074,0.000000,0.134131,0.134173
2558,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000076,0.000000,0.000088,0.000000,0.127221,0.127263
2559,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000096,0.000000,0.000109,0.000000,0.129403,0.129450
2560,MySQL,Python,python-mysql-app-sort-3,0.000021,0.000074,0.000000,0.000086,0.000000,0.132977,0.133025
2561,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000062,0.000000,0.000075,0.000000,0.128836,0.128896
2562,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000072,0.000000,0.000084,0.000000,0.129605,0.129652
2563,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000080,0.000000,0.000092,0.000000,0.131546,0.131594
2564,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000076,0.000000,0.000089,0.000000,0.137271,0.137315
2565,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000069,0.000000,0.000080,0.000000,0.132705,0.132789
2566,MySQL,Python,python-mysql-app-sort-3,0.000012,0.000063,0.000000,0.000073,0.000000,0.130564,0.130620
2567,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000065,0.000000,0.000076,0.000000,0.129011,0.129053
2568,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000096,0.000000,0.000107,0.000000,0.127214,0.127265
2569,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000071,0.000000,0.000084,0.000000,0.132576,0.132614
2570,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000075,0.000000,0.000088,0.000000,0.128202,0.128239
2571,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000066,0.000000,0.000078,0.000000,0.137959,0.138018
2572,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000067,0.000000,0.000079,0.000000,0.135356,0.135426
2573,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000070,0.000000,0.000082,0.000000,0.131983,0.132024
2574,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000067,0.000000,0.000079,0.000000,0.128760,0.128814
2575,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000064,0.000000,0.000075,0.000000,0.134314,0.134357
2576,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000075,0.000000,0.000087,0.000000,0.130924,0.130966
2577,MySQL,Python,python-mysql-app-sort-3,0.000017,0.000081,0.000000,0.000096,0.000000,0.133644,0.133701
2578,MySQL,Python,python-mysql-app-sort-3,0.000016,0.000079,0.000000,0.000093,0.000000,0.136760,0.136801
2579,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000075,0.000000,0.000088,0.000000,0.130325,0.130372
2580,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000070,0.000000,0.000082,0.000000,0.134882,0.134948
2581,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000078,0.000000,0.000091,0.000000,0.137257,0.137312
2582,MySQL,Python,python-mysql-app-sort-3,0.000025,0.000105,0.000000,0.000123,0.000000,0.130808,0.130852
2583,MySQL,Python,python-mysql-app-sort-3,0.000015,0.000071,0.000000,0.000083,0.000000,0.132217,0.132255
2584,MySQL,Python,python-mysql-app-sort-3,0.000014,0.000066,0.000000,0.000079,0.000000,0.130051,0.130109
2585,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000066,0.000000,0.000078,0.000000,0.130553,0.130626
2586,MySQL,Python,python-mysql-app-sort-3,0.000013,0.000076,0.000000,0.000088,0.000000,0.129976,0.130040
2587,MySQL,Python,python-mysql-app-sort-3,0.000012,0.000063,0.000000,0.000075,0.000000,0.130446,0.130486
