Test Number,Data Layer,Application Layer,Test,Name Lookup,Connect,App Connect,PreTransfer,Redirect,Start Transfer,Total Time
876,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000140,0.000000,0.000153,0.000000,0.024202,0.024230
877,MySQL,Python,python-mysql-data-adprocedure-1,0.000017,0.000084,0.000000,0.000099,0.000000,0.023461,0.023493
878,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000081,0.000000,0.000093,0.000000,0.025027,0.025087
879,MySQL,Python,python-mysql-data-adprocedure-1,0.000030,0.000088,0.000000,0.000107,0.000000,0.025240,0.025270
880,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000095,0.000000,0.000107,0.000000,0.023834,0.023868
881,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000066,0.000000,0.000078,0.000000,0.025611,0.025647
882,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000069,0.000000,0.000080,0.000000,0.022507,0.022536
883,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000061,0.000000,0.000071,0.000000,0.025575,0.025609
884,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000068,0.000000,0.000082,0.000000,0.024750,0.024800
885,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000067,0.000000,0.000078,0.000000,0.023775,0.023805
886,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000071,0.000000,0.000118,0.000000,0.024761,0.024793
887,MySQL,Python,python-mysql-data-adprocedure-1,0.000018,0.000073,0.000000,0.000084,0.000000,0.024839,0.024898
888,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000065,0.000000,0.000078,0.000000,0.023293,0.023327
889,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000080,0.000000,0.000092,0.000000,0.023551,0.023582
890,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000068,0.000000,0.000079,0.000000,0.024086,0.024125
891,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000061,0.000000,0.000099,0.000000,0.024971,0.025002
892,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000063,0.000000,0.000074,0.000000,0.024502,0.024536
893,MySQL,Python,python-mysql-data-adprocedure-1,0.000014,0.000067,0.000000,0.000079,0.000000,0.024212,0.024247
894,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000081,0.000000,0.000095,0.000000,0.024189,0.024249
895,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000066,0.000000,0.000078,0.000000,0.023720,0.023772
896,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000074,0.000000,0.000085,0.000000,0.024289,0.024320
897,MySQL,Python,python-mysql-data-adprocedure-1,0.000016,0.000078,0.000000,0.000091,0.000000,0.024923,0.024951
898,MySQL,Python,python-mysql-data-adprocedure-1,0.000013,0.000066,0.000000,0.000077,0.000000,0.023710,0.023740
899,MySQL,Python,python-mysql-data-adprocedure-1,0.000040,0.000095,0.000000,0.000106,0.000000,0.022895,0.022946
900,MySQL,Python,python-mysql-data-adprocedure-1,0.000015,0.000073,0.000000,0.000085,0.000000,0.025489,0.025524
901,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000068,0.000000,0.000079,0.000000,0.023797,0.023831
902,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000066,0.000000,0.000076,0.000000,0.023478,0.023504
903,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000067,0.000000,0.000078,0.000000,0.022960,0.022986
904,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000099,0.000000,0.000110,0.000000,0.025073,0.025099
905,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000064,0.000000,0.000076,0.000000,0.023927,0.023962
906,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000062,0.000000,0.000073,0.000000,0.022945,0.022979
907,MySQL,Python,python-mysql-app-adprocedure-1,0.000017,0.000075,0.000000,0.000087,0.000000,0.024847,0.024880
908,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000067,0.000000,0.000081,0.000000,0.023981,0.024007
909,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000063,0.000000,0.000074,0.000000,0.023876,0.023913
910,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000064,0.000000,0.000077,0.000000,0.023571,0.023615
911,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000070,0.000000,0.000081,0.000000,0.024080,0.024112
912,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000063,0.000000,0.000076,0.000000,0.024476,0.024514
913,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000070,0.000000,0.000083,0.000000,0.023182,0.023234
914,MySQL,Python,python-mysql-app-adprocedure-1,0.000019,0.000074,0.000000,0.000086,0.000000,0.024356,0.024387
915,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000087,0.000000,0.000098,0.000000,0.023899,0.023927
916,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000065,0.000000,0.000076,0.000000,0.023590,0.023650
917,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000102,0.000000,0.000115,0.000000,0.024802,0.024837
918,MySQL,Python,python-mysql-app-adprocedure-1,0.000016,0.000089,0.000000,0.000102,0.000000,0.024160,0.024191
919,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000066,0.000000,0.000079,0.000000,0.025125,0.025157
920,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000072,0.000000,0.000083,0.000000,0.024529,0.024558
921,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000069,0.000000,0.000081,0.000000,0.024448,0.024479
922,MySQL,Python,python-mysql-app-adprocedure-1,0.000016,0.000068,0.000000,0.000081,0.000000,0.024238,0.024265
923,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000066,0.000000,0.000079,0.000000,0.023038,0.023075
924,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000066,0.000000,0.000077,0.000000,0.023112,0.023155
925,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000073,0.000000,0.000085,0.000000,0.024004,0.024034
926,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000068,0.000000,0.000082,0.000000,0.024651,0.024683
927,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000063,0.000000,0.000074,0.000000,0.024155,0.024190
928,MySQL,Python,python-mysql-app-adprocedure-1,0.000011,0.000065,0.000000,0.000076,0.000000,0.023870,0.023917
929,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000066,0.000000,0.000077,0.000000,0.024049,0.024086
930,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000065,0.000000,0.000075,0.000000,0.022105,0.022154
931,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000065,0.000000,0.000075,0.000000,0.023281,0.023310
932,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000065,0.000000,0.000076,0.000000,0.023387,0.023424
933,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000075,0.000000,0.000087,0.000000,0.023885,0.023935
934,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000061,0.000000,0.000071,0.000000,0.023923,0.023960
935,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000059,0.000000,0.000071,0.000000,0.024563,0.024591
936,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000070,0.000000,0.000107,0.000000,0.023419,0.023445
937,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000068,0.000000,0.000080,0.000000,0.023606,0.023634
938,MySQL,Python,python-mysql-app-adprocedure-1,0.000018,0.000070,0.000000,0.000080,0.000000,0.023566,0.023595
939,MySQL,Python,python-mysql-app-adprocedure-1,0.000012,0.000061,0.000000,0.000071,0.000000,0.025331,0.025357
940,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000068,0.000000,0.000078,0.000000,0.024447,0.024497
941,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000069,0.000000,0.000081,0.000000,0.023911,0.023937
942,MySQL,Python,python-mysql-app-adprocedure-1,0.000016,0.000067,0.000000,0.000078,0.000000,0.025202,0.025236
943,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000067,0.000000,0.000077,0.000000,0.023918,0.023953
944,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000068,0.000000,0.000080,0.000000,0.022201,0.022246
945,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000061,0.000000,0.000073,0.000000,0.026405,0.026449
946,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000068,0.000000,0.000105,0.000000,0.024546,0.024575
947,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000057,0.000000,0.000069,0.000000,0.023761,0.023786
948,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000064,0.000000,0.000075,0.000000,0.023962,0.023994
949,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000071,0.000000,0.000083,0.000000,0.022723,0.022755
950,MySQL,Python,python-mysql-app-adprocedure-1,0.000011,0.000058,0.000000,0.000068,0.000000,0.023135,0.023169
951,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000065,0.000000,0.000077,0.000000,0.022185,0.022237
952,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000074,0.000000,0.000086,0.000000,0.024933,0.024997
953,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000066,0.000000,0.000078,0.000000,0.024016,0.024044
954,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000064,0.000000,0.000075,0.000000,0.024095,0.024126
955,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000069,0.000000,0.000080,0.000000,0.023798,0.023835
956,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000070,0.000000,0.000081,0.000000,0.024765,0.024816
957,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000063,0.000000,0.000073,0.000000,0.024216,0.024253
958,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000071,0.000000,0.000081,0.000000,0.023569,0.023598
959,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000099,0.000000,0.000110,0.000000,0.024556,0.024608
960,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000066,0.000000,0.000078,0.000000,0.023604,0.023635
961,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000065,0.000000,0.000076,0.000000,0.023632,0.023672
962,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000071,0.000000,0.000083,0.000000,0.027561,0.027611
963,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000073,0.000000,0.000088,0.000000,0.023970,0.023999
964,MySQL,Python,python-mysql-app-adprocedure-1,0.000012,0.000063,0.000000,0.000073,0.000000,0.022995,0.023031
965,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000061,0.000000,0.000072,0.000000,0.023140,0.023174
966,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000085,0.000000,0.000098,0.000000,0.026040,0.026078
967,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000075,0.000000,0.000088,0.000000,0.024245,0.024295
968,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000078,0.000000,0.000091,0.000000,0.022835,0.022877
969,MySQL,Python,python-mysql-app-adprocedure-1,0.000016,0.000084,0.000000,0.000097,0.000000,0.023709,0.023742
970,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000064,0.000000,0.000075,0.000000,0.024326,0.024358
971,MySQL,Python,python-mysql-app-adprocedure-1,0.000017,0.000075,0.000000,0.000089,0.000000,0.023769,0.023808
972,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000084,0.000000,0.000097,0.000000,0.025076,0.025115
973,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000063,0.000000,0.000074,0.000000,0.023949,0.023980
974,MySQL,Python,python-mysql-app-adprocedure-1,0.000040,0.000087,0.000000,0.000099,0.000000,0.022774,0.022802
975,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000093,0.000000,0.000103,0.000000,0.022329,0.022368
976,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000068,0.000000,0.000078,0.000000,0.023851,0.023891
977,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000066,0.000000,0.000077,0.000000,0.024919,0.024956
978,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000060,0.000000,0.000072,0.000000,0.026437,0.026467
979,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000070,0.000000,0.000080,0.000000,0.026111,0.026143
980,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000066,0.000000,0.000079,0.000000,0.023916,0.023945
981,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000066,0.000000,0.000078,0.000000,0.023736,0.023775
982,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000079,0.000000,0.000091,0.000000,0.023088,0.023113
983,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000078,0.000000,0.000090,0.000000,0.024001,0.024040
984,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000070,0.000000,0.000081,0.000000,0.023359,0.023388
985,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000068,0.000000,0.000081,0.000000,0.022543,0.022606
986,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000067,0.000000,0.000079,0.000000,0.025234,0.025291
987,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000105,0.000000,0.000118,0.000000,0.023811,0.023843
988,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000065,0.000000,0.000076,0.000000,0.023280,0.023332
989,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000066,0.000000,0.000078,0.000000,0.022879,0.022931
990,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000066,0.000000,0.000077,0.000000,0.023493,0.023533
991,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000071,0.000000,0.000084,0.000000,0.023719,0.023748
992,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000070,0.000000,0.000082,0.000000,0.023842,0.023883
993,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000087,0.000000,0.000100,0.000000,0.023958,0.023998
994,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000062,0.000000,0.000073,0.000000,0.023810,0.023839
995,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000069,0.000000,0.000080,0.000000,0.024098,0.024140
996,MySQL,Python,python-mysql-app-adprocedure-1,0.000013,0.000066,0.000000,0.000076,0.000000,0.023661,0.023687
997,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000079,0.000000,0.000093,0.000000,0.025202,0.025237
998,MySQL,Python,python-mysql-app-adprocedure-1,0.000014,0.000074,0.000000,0.000087,0.000000,0.024195,0.024225
999,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000072,0.000000,0.000085,0.000000,0.022595,0.022626
1000,MySQL,Python,python-mysql-app-adprocedure-1,0.000015,0.000068,0.000000,0.000080,0.000000,0.023792,0.023819
1001,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000089,0.000000,0.000102,0.000000,0.166706,0.166760
1002,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000068,0.000000,0.000080,0.000000,0.142821,0.142859
1003,MySQL,Python,python-mysql-data-aggre-2,0.000021,0.000102,0.000000,0.000121,0.000000,0.164812,0.164850
1004,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000083,0.000000,0.000096,0.000000,0.153045,0.153084
1005,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000116,0.000000,0.000128,0.000000,0.152531,0.152582
1006,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000086,0.000000,0.000100,0.000000,0.153778,0.153817
1007,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000078,0.000000,0.000090,0.000000,0.153200,0.153239
1008,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000086,0.000000,0.000099,0.000000,0.151072,0.151107
1009,MySQL,Python,python-mysql-data-aggre-2,0.000018,0.000084,0.000000,0.000096,0.000000,0.150117,0.150167
1010,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000095,0.000000,0.000109,0.000000,0.154612,0.154648
1011,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000102,0.000000,0.000116,0.000000,0.151747,0.151798
1012,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000151,0.000000,0.000165,0.000000,0.150178,0.150233
1013,MySQL,Python,python-mysql-data-aggre-2,0.000018,0.000087,0.000000,0.000101,0.000000,0.152430,0.152469
1014,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000083,0.000000,0.000098,0.000000,0.150459,0.150503
1015,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000092,0.000000,0.000107,0.000000,0.150653,0.150689
1016,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000091,0.000000,0.000105,0.000000,0.149795,0.149865
1017,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000080,0.000000,0.000093,0.000000,0.142429,0.142466
1018,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000068,0.000000,0.000080,0.000000,0.142209,0.142281
1019,MySQL,Python,python-mysql-data-aggre-2,0.000018,0.000072,0.000000,0.000085,0.000000,0.142488,0.142527
1020,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000070,0.000000,0.000083,0.000000,0.144180,0.144220
1021,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000067,0.000000,0.000080,0.000000,0.142645,0.142683
1022,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000067,0.000000,0.000078,0.000000,0.144132,0.144168
1023,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000073,0.000000,0.000085,0.000000,0.146232,0.146268
1024,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000079,0.000000,0.000093,0.000000,0.145696,0.145734
1025,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000076,0.000000,0.000089,0.000000,0.144010,0.144092
1026,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000069,0.000000,0.000079,0.000000,0.146558,0.146594
1027,MySQL,Python,python-mysql-data-aggre-2,0.000023,0.000079,0.000000,0.000090,0.000000,0.145500,0.145539
1028,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000069,0.000000,0.000081,0.000000,0.144929,0.144966
1029,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000071,0.000000,0.000082,0.000000,0.142803,0.142841
1030,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000071,0.000000,0.000083,0.000000,0.145488,0.145529
1031,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000071,0.000000,0.000084,0.000000,0.144021,0.144057
1032,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000066,0.000000,0.000077,0.000000,0.145294,0.145345
1033,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000075,0.000000,0.000087,0.000000,0.146632,0.146673
1034,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000083,0.000000,0.000095,0.000000,0.145014,0.145050
1035,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000073,0.000000,0.000086,0.000000,0.146609,0.146647
1036,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000069,0.000000,0.000081,0.000000,0.145064,0.145119
1037,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000063,0.000000,0.000074,0.000000,0.144285,0.144329
1038,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000072,0.000000,0.000083,0.000000,0.144591,0.144628
1039,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000071,0.000000,0.000084,0.000000,0.144041,0.144093
1040,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000068,0.000000,0.000079,0.000000,0.145623,0.145678
1041,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000070,0.000000,0.000081,0.000000,0.143641,0.143680
1042,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000065,0.000000,0.000075,0.000000,0.144635,0.144690
1043,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000075,0.000000,0.000086,0.000000,0.145440,0.145478
1044,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000069,0.000000,0.000082,0.000000,0.144336,0.144375
1045,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000067,0.000000,0.000078,0.000000,0.143406,0.143469
1046,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000074,0.000000,0.000087,0.000000,0.143838,0.143878
1047,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000073,0.000000,0.000085,0.000000,0.147113,0.147164
1048,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000074,0.000000,0.000088,0.000000,0.147045,0.147105
1049,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000077,0.000000,0.000092,0.000000,0.167206,0.167256
1050,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000082,0.000000,0.000097,0.000000,0.170183,0.170223
1051,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000066,0.000000,0.000079,0.000000,0.171427,0.171465
1052,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000091,0.000000,0.000103,0.000000,0.168929,0.168967
1053,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000073,0.000000,0.000087,0.000000,0.171801,0.171844
1054,MySQL,Python,python-mysql-data-aggre-2,0.000021,0.000057,0.000000,0.000069,0.000000,0.170828,0.170869
1055,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000077,0.000000,0.000091,0.000000,0.169172,0.169216
1056,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000091,0.000000,0.000104,0.000000,0.167782,0.167826
1057,MySQL,Python,python-mysql-data-aggre-2,0.000028,0.000084,0.000000,0.000097,0.000000,0.168880,0.168928
1058,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000075,0.000000,0.000089,0.000000,0.169728,0.169775
1059,MySQL,Python,python-mysql-data-aggre-2,0.000018,0.000077,0.000000,0.000092,0.000000,0.170963,0.171016
1060,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000076,0.000000,0.000089,0.000000,0.166662,0.166703
1061,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000077,0.000000,0.000091,0.000000,0.169442,0.169482
1062,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000080,0.000000,0.000094,0.000000,0.169433,0.169475
1063,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000089,0.000000,0.000102,0.000000,0.170566,0.170604
1064,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000074,0.000000,0.000088,0.000000,0.171940,0.172007
1065,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000071,0.000000,0.000084,0.000000,0.171590,0.171629
1066,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000075,0.000000,0.000088,0.000000,0.170368,0.170407
1067,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000127,0.000000,0.000142,0.000000,0.168334,0.168374
1068,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000147,0.000000,0.000162,0.000000,0.168695,0.168736
1069,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000080,0.000000,0.000093,0.000000,0.169324,0.169366
1070,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000075,0.000000,0.000088,0.000000,0.171294,0.171356
1071,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000084,0.000000,0.000098,0.000000,0.168927,0.168975
1072,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000069,0.000000,0.000081,0.000000,0.169223,0.169266
1073,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000073,0.000000,0.000086,0.000000,0.168984,0.169023
1074,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000073,0.000000,0.000085,0.000000,0.169414,0.169462
1075,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000078,0.000000,0.000091,0.000000,0.167546,0.167590
1076,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000088,0.000000,0.000103,0.000000,0.174844,0.174881
1077,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000077,0.000000,0.000090,0.000000,0.163445,0.163485
1078,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000071,0.000000,0.000082,0.000000,0.144813,0.144898
1079,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000084,0.000000,0.000099,0.000000,0.144676,0.144720
1080,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000067,0.000000,0.000078,0.000000,0.144862,0.144897
1081,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000069,0.000000,0.000082,0.000000,0.145790,0.145831
1082,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000067,0.000000,0.000078,0.000000,0.146397,0.146438
1083,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000068,0.000000,0.000081,0.000000,0.149867,0.149928
1084,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000070,0.000000,0.000081,0.000000,0.145010,0.145047
1085,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000099,0.000000,0.000112,0.000000,0.149188,0.149225
1086,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000065,0.000000,0.000076,0.000000,0.148044,0.148081
1087,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000065,0.000000,0.000077,0.000000,0.147394,0.147433
1088,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000066,0.000000,0.000077,0.000000,0.146282,0.146321
1089,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000071,0.000000,0.000084,0.000000,0.148393,0.148433
1090,MySQL,Python,python-mysql-data-aggre-2,0.000016,0.000073,0.000000,0.000085,0.000000,0.146918,0.147007
1091,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000073,0.000000,0.000084,0.000000,0.149426,0.149466
1092,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000077,0.000000,0.000091,0.000000,0.146573,0.146618
1093,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000063,0.000000,0.000074,0.000000,0.145941,0.145980
1094,MySQL,Python,python-mysql-data-aggre-2,0.000015,0.000061,0.000000,0.000098,0.000000,0.147955,0.147997
1095,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000067,0.000000,0.000078,0.000000,0.145523,0.145558
1096,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000077,0.000000,0.000089,0.000000,0.147232,0.147283
1097,MySQL,Python,python-mysql-data-aggre-2,0.000013,0.000067,0.000000,0.000077,0.000000,0.147304,0.147341
1098,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000066,0.000000,0.000077,0.000000,0.147431,0.147480
1099,MySQL,Python,python-mysql-data-aggre-2,0.000017,0.000082,0.000000,0.000096,0.000000,0.148539,0.148588
1100,MySQL,Python,python-mysql-data-aggre-2,0.000014,0.000065,0.000000,0.000075,0.000000,0.146999,0.147036
1101,MySQL,Python,python-mysql-app-aggre-2,0.000016,0.000071,0.000000,0.000084,0.000000,39.376078,39.376120
1102,MySQL,Python,python-mysql-app-aggre-2,0.000014,0.000160,0.000000,0.000173,0.000000,41.051219,41.051267
1103,MySQL,Python,python-mysql-app-aggre-2,0.000016,0.000083,0.000000,0.000100,0.000000,40.345603,40.345648
1104,MySQL,Python,python-mysql-app-aggre-2,0.000014,0.000075,0.000000,0.000087,0.000000,39.379836,39.379900
1105,MySQL,Python,python-mysql-app-aggre-2,0.000014,0.000118,0.000000,0.000130,0.000000,39.284024,39.284073
