Test Number,Data Layer,Application Layer,Test,Name Lookup,Connect,App Connect,PreTransfer,Redirect,Start Transfer,Total Time
4882,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000014,0.000065,0.000000,0.000078,0.000000,0.006279,0.006303
4883,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000031,0.000097,0.000000,0.000117,0.000000,0.006417,0.006452
4884,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000016,0.000083,0.000000,0.000097,0.000000,0.007446,0.007470
4885,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000015,0.000067,0.000000,0.000079,0.000000,0.005934,0.005971
4886,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000014,0.000065,0.000000,0.000077,0.000000,0.006061,0.006086
4887,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000014,0.000092,0.000000,0.000105,0.000000,0.005903,0.005924
4888,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000016,0.000074,0.000000,0.000084,0.000000,0.005378,0.005400
4889,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000014,0.000068,0.000000,0.000078,0.000000,0.008960,0.008994
4890,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000015,0.000088,0.000000,0.000103,0.000000,0.009648,0.009689
4891,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000016,0.000067,0.000000,0.000079,0.000000,0.005462,0.005501
4892,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000015,0.000064,0.000000,0.000075,0.000000,0.006528,0.006556
4893,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000012,0.000067,0.000000,0.000078,0.000000,0.005163,0.005204
4894,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000014,0.000068,0.000000,0.000081,0.000000,0.007510,0.007540
4895,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000015,0.000074,0.000000,0.000086,0.000000,0.008126,0.008164
4896,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000013,0.000070,0.000000,0.000083,0.000000,0.007378,0.007416
4897,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000017,0.000096,0.000000,0.000114,0.000000,0.008446,0.008489
4898,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000016,0.000080,0.000000,0.000093,0.000000,0.008314,0.008350
4899,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000021,0.000096,0.000000,0.000110,0.000000,0.007520,0.007561
4900,MySQL,javascript,javascript-mysql-data-adprocedure-2,0.000016,0.000081,0.000000,0.000094,0.000000,0.006405,0.006438
4901,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000020,0.000101,0.000000,0.000122,0.000000,0.009210,0.009249
4902,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000016,0.000087,0.000000,0.000103,0.000000,0.005583,0.005615
4903,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000017,0.000087,0.000000,0.000099,0.000000,0.005057,0.005088
4904,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000017,0.000080,0.000000,0.000094,0.000000,0.006388,0.006422
4905,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000017,0.000075,0.000000,0.000088,0.000000,0.004451,0.004476
4906,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000018,0.000140,0.000000,0.000183,0.000000,0.005480,0.005525
4907,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000016,0.000075,0.000000,0.000088,0.000000,0.004478,0.004502
4908,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000018,0.000068,0.000000,0.000082,0.000000,0.004394,0.004429
4909,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000067,0.000000,0.000079,0.000000,0.003490,0.003510
4910,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000065,0.000000,0.000079,0.000000,0.003432,0.003463
4911,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000060,0.000000,0.000073,0.000000,0.003321,0.003365
4912,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000061,0.000000,0.000073,0.000000,0.004709,0.004732
4913,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000061,0.000000,0.000073,0.000000,0.003608,0.003643
4914,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000077,0.000000,0.000089,0.000000,0.004287,0.004318
4915,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000067,0.000000,0.000079,0.000000,0.004207,0.004237
4916,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000070,0.000000,0.000082,0.000000,0.004114,0.004163
4917,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000103,0.000000,0.000116,0.000000,0.004644,0.004667
4918,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000069,0.000000,0.000080,0.000000,0.003758,0.003791
4919,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000085,0.000000,0.000099,0.000000,0.004528,0.004550
4920,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000062,0.000000,0.000075,0.000000,0.004370,0.004424
4921,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000070,0.000000,0.000084,0.000000,0.003866,0.003885
4922,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000077,0.000000,0.000092,0.000000,0.004918,0.004948
4923,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000074,0.000000,0.000087,0.000000,0.004306,0.004343
4924,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000072,0.000000,0.000085,0.000000,0.003920,0.003943
4925,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000079,0.000000,0.000091,0.000000,0.004431,0.004467
4926,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000063,0.000000,0.000075,0.000000,0.003864,0.003885
4927,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000017,0.000070,0.000000,0.000082,0.000000,0.004460,0.004481
4928,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000068,0.000000,0.000080,0.000000,0.004308,0.004329
4929,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000066,0.000000,0.000076,0.000000,0.004539,0.004565
4930,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000070,0.000000,0.000082,0.000000,0.004317,0.004346
4931,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000065,0.000000,0.000076,0.000000,0.004092,0.004116
4932,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000063,0.000000,0.000075,0.000000,0.005457,0.005484
4933,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000066,0.000000,0.000077,0.000000,0.003810,0.003832
4934,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000074,0.000000,0.000085,0.000000,0.004318,0.004341
4935,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000060,0.000000,0.000071,0.000000,0.003972,0.003994
4936,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000069,0.000000,0.000083,0.000000,0.004812,0.004842
4937,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000084,0.000000,0.000101,0.000000,0.003637,0.003663
4938,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000024,0.000086,0.000000,0.000104,0.000000,0.003800,0.003847
4939,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000023,0.000089,0.000000,0.000100,0.000000,0.004246,0.004270
4940,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000066,0.000000,0.000078,0.000000,0.004109,0.004132
4941,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000073,0.000000,0.000085,0.000000,0.003739,0.003765
4942,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000064,0.000000,0.000077,0.000000,0.003986,0.004011
4943,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000068,0.000000,0.000080,0.000000,0.003769,0.003793
4944,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000065,0.000000,0.000078,0.000000,0.004095,0.004123
4945,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000061,0.000000,0.000073,0.000000,0.003321,0.003341
4946,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000017,0.000082,0.000000,0.000095,0.000000,0.004397,0.004431
4947,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000072,0.000000,0.000086,0.000000,0.004504,0.004552
4948,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000075,0.000000,0.000088,0.000000,0.004362,0.004384
4949,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000068,0.000000,0.000081,0.000000,0.004357,0.004394
4950,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000071,0.000000,0.000083,0.000000,0.004533,0.004573
4951,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000077,0.000000,0.000090,0.000000,0.004896,0.004934
4952,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000064,0.000000,0.000076,0.000000,0.004120,0.004145
4953,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000099,0.000000,0.000111,0.000000,0.004114,0.004144
4954,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000068,0.000000,0.000079,0.000000,0.004447,0.004488
4955,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000064,0.000000,0.000076,0.000000,0.003892,0.003911
4956,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000068,0.000000,0.000080,0.000000,0.004555,0.004582
4957,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000067,0.000000,0.000078,0.000000,0.003978,0.004003
4958,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000067,0.000000,0.000079,0.000000,0.003673,0.003700
4959,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000069,0.000000,0.000080,0.000000,0.003797,0.003817
4960,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000019,0.000074,0.000000,0.000086,0.000000,0.004162,0.004185
4961,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000069,0.000000,0.000081,0.000000,0.004427,0.004457
4962,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000068,0.000000,0.000080,0.000000,0.003956,0.003993
4963,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000063,0.000000,0.000074,0.000000,0.004601,0.004628
4964,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000068,0.000000,0.000080,0.000000,0.004047,0.004068
4965,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000058,0.000000,0.000070,0.000000,0.003997,0.004023
4966,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000062,0.000000,0.000073,0.000000,0.004126,0.004165
4967,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000063,0.000000,0.000073,0.000000,0.004287,0.004311
4968,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000017,0.000078,0.000000,0.000091,0.000000,0.004879,0.004906
4969,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000066,0.000000,0.000085,0.000000,0.005464,0.005494
4970,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000069,0.000000,0.000080,0.000000,0.004226,0.004259
4971,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000058,0.000000,0.000071,0.000000,0.004862,0.004884
4972,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000064,0.000000,0.000074,0.000000,0.004536,0.004556
4973,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000019,0.000077,0.000000,0.000094,0.000000,0.005014,0.005048
4974,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000066,0.000000,0.000077,0.000000,0.004231,0.004259
4975,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000070,0.000000,0.000084,0.000000,0.004163,0.004190
4976,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000066,0.000000,0.000077,0.000000,0.003886,0.003908
4977,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000065,0.000000,0.000078,0.000000,0.003804,0.003826
4978,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000063,0.000000,0.000075,0.000000,0.005245,0.005285
4979,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000042,0.000140,0.000000,0.000164,0.000000,0.004940,0.004977
4980,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000071,0.000000,0.000084,0.000000,0.004657,0.004694
4981,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000064,0.000000,0.000075,0.000000,0.005370,0.005414
4982,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000072,0.000000,0.000083,0.000000,0.004034,0.004058
4983,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000062,0.000000,0.000074,0.000000,0.004442,0.004469
4984,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000068,0.000000,0.000081,0.000000,0.004640,0.004661
4985,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000064,0.000000,0.000076,0.000000,0.004320,0.004341
4986,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000067,0.000000,0.000078,0.000000,0.005058,0.005084
4987,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000065,0.000000,0.000077,0.000000,0.003963,0.003985
4988,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000068,0.000000,0.000079,0.000000,0.004625,0.004659
4989,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000016,0.000104,0.000000,0.000119,0.000000,0.005016,0.005053
4990,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000086,0.000000,0.000100,0.000000,0.004797,0.004825
4991,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000019,0.000090,0.000000,0.000105,0.000000,0.005361,0.005387
4992,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000066,0.000000,0.000079,0.000000,0.004204,0.004229
4993,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000071,0.000000,0.000083,0.000000,0.004663,0.004686
4994,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000063,0.000000,0.000073,0.000000,0.004586,0.004616
4995,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000012,0.000062,0.000000,0.000072,0.000000,0.004390,0.004410
4996,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000066,0.000000,0.000077,0.000000,0.004019,0.004059
4997,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000013,0.000063,0.000000,0.000074,0.000000,0.004110,0.004148
4998,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000015,0.000071,0.000000,0.000083,0.000000,0.003627,0.003662
4999,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000064,0.000000,0.000077,0.000000,0.005506,0.005550
5000,MySQL,javascript,javascript-mysql-app-adprocedure-2,0.000014,0.000070,0.000000,0.000080,0.000000,0.005131,0.005155
5001,MySQL,javascript,javascript-mysql-data-aggre-3,0.000019,0.000169,0.000000,0.000187,0.000000,0.296091,0.296123
5002,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000082,0.000000,0.000094,0.000000,0.248080,0.248114
5003,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000073,0.000000,0.000084,0.000000,0.251425,0.251459
5004,MySQL,javascript,javascript-mysql-data-aggre-3,0.000031,0.000155,0.000000,0.000181,0.000000,0.254369,0.254419
5005,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000066,0.000000,0.000088,0.000000,0.247085,0.247134
5006,MySQL,javascript,javascript-mysql-data-aggre-3,0.000013,0.000065,0.000000,0.000076,0.000000,0.245591,0.245624
5007,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000095,0.000000,0.000106,0.000000,0.235345,0.235378
5008,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000072,0.000000,0.000087,0.000000,0.235040,0.235086
5009,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000081,0.000000,0.000094,0.000000,0.235787,0.235823
5010,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000070,0.000000,0.000082,0.000000,0.246779,0.246811
5011,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000071,0.000000,0.000082,0.000000,0.239903,0.239937
5012,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000083,0.000000,0.000095,0.000000,0.259383,0.259421
5013,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000110,0.000000,0.000126,0.000000,0.243142,0.243183
5014,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000073,0.000000,0.000085,0.000000,0.237701,0.237758
5015,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000074,0.000000,0.000086,0.000000,0.238859,0.238892
5016,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000075,0.000000,0.000087,0.000000,0.235928,0.235963
5017,MySQL,javascript,javascript-mysql-data-aggre-3,0.000013,0.000071,0.000000,0.000083,0.000000,0.264209,0.264249
5018,MySQL,javascript,javascript-mysql-data-aggre-3,0.000026,0.000137,0.000000,0.000154,0.000000,0.279713,0.279778
5019,MySQL,javascript,javascript-mysql-data-aggre-3,0.000020,0.000101,0.000000,0.000115,0.000000,0.276250,0.276292
5020,MySQL,javascript,javascript-mysql-data-aggre-3,0.000021,0.000093,0.000000,0.000108,0.000000,0.276350,0.276401
5021,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000085,0.000000,0.000100,0.000000,0.284251,0.284287
5022,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000083,0.000000,0.000095,0.000000,0.277487,0.277524
5023,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000081,0.000000,0.000096,0.000000,0.282141,0.282192
5024,MySQL,javascript,javascript-mysql-data-aggre-3,0.000024,0.000129,0.000000,0.000148,0.000000,0.254723,0.254759
5025,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000102,0.000000,0.000115,0.000000,0.250306,0.250338
5026,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000082,0.000000,0.000093,0.000000,0.251843,0.251881
5027,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000082,0.000000,0.000096,0.000000,0.244164,0.244217
5028,MySQL,javascript,javascript-mysql-data-aggre-3,0.000033,0.000174,0.000000,0.000195,0.000000,0.289868,0.289916
5029,MySQL,javascript,javascript-mysql-data-aggre-3,0.000024,0.000136,0.000000,0.000157,0.000000,0.299402,0.299435
5030,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000092,0.000000,0.000108,0.000000,0.282008,0.282059
5031,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000083,0.000000,0.000096,0.000000,0.292729,0.292784
5032,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000093,0.000000,0.000107,0.000000,0.294153,0.294192
5033,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000075,0.000000,0.000087,0.000000,0.246025,0.246075
5034,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000080,0.000000,0.000094,0.000000,0.245926,0.245958
5035,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000076,0.000000,0.000087,0.000000,0.244462,0.244519
5036,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000075,0.000000,0.000088,0.000000,0.266076,0.266110
5037,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000074,0.000000,0.000088,0.000000,0.253680,0.253730
5038,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000068,0.000000,0.000080,0.000000,0.252889,0.252936
5039,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000082,0.000000,0.000094,0.000000,0.248657,0.248691
5040,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000065,0.000000,0.000078,0.000000,0.251154,0.251188
5041,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000076,0.000000,0.000090,0.000000,0.253882,0.253922
5042,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000071,0.000000,0.000083,0.000000,0.254791,0.254830
5043,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000069,0.000000,0.000082,0.000000,0.255386,0.255445
5044,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000108,0.000000,0.000122,0.000000,0.258933,0.258980
5045,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000092,0.000000,0.000108,0.000000,0.264629,0.264662
5046,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000091,0.000000,0.000105,0.000000,0.252003,0.252040
5047,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000071,0.000000,0.000082,0.000000,0.258266,0.258303
5048,MySQL,javascript,javascript-mysql-data-aggre-3,0.000020,0.000097,0.000000,0.000110,0.000000,0.247673,0.247721
5049,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000084,0.000000,0.000098,0.000000,0.249245,0.249281
5050,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000083,0.000000,0.000097,0.000000,0.249598,0.249630
5051,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000074,0.000000,0.000085,0.000000,0.251855,0.251890
5052,MySQL,javascript,javascript-mysql-data-aggre-3,0.000021,0.000091,0.000000,0.000104,0.000000,0.256361,0.256416
5053,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000129,0.000000,0.000142,0.000000,0.279307,0.279355
5054,MySQL,javascript,javascript-mysql-data-aggre-3,0.000022,0.000114,0.000000,0.000136,0.000000,0.244828,0.244869
5055,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000069,0.000000,0.000083,0.000000,0.243068,0.243105
5056,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000076,0.000000,0.000090,0.000000,0.248223,0.248262
5057,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000083,0.000000,0.000096,0.000000,0.243996,0.244060
5058,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000070,0.000000,0.000082,0.000000,0.247688,0.247732
5059,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000081,0.000000,0.000109,0.000000,0.243485,0.243522
5060,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000081,0.000000,0.000099,0.000000,0.254218,0.254267
5061,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000069,0.000000,0.000081,0.000000,0.264403,0.264441
5062,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000067,0.000000,0.000078,0.000000,0.246501,0.246539
5063,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000075,0.000000,0.000087,0.000000,0.249275,0.249328
5064,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000118,0.000000,0.000134,0.000000,0.246340,0.246376
5065,MySQL,javascript,javascript-mysql-data-aggre-3,0.000012,0.000066,0.000000,0.000077,0.000000,0.245826,0.245860
5066,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000074,0.000000,0.000085,0.000000,0.246872,0.246907
5067,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000107,0.000000,0.000123,0.000000,0.253636,0.253691
5068,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000074,0.000000,0.000087,0.000000,0.257384,0.257438
5069,MySQL,javascript,javascript-mysql-data-aggre-3,0.000019,0.000109,0.000000,0.000125,0.000000,0.260207,0.260251
5070,MySQL,javascript,javascript-mysql-data-aggre-3,0.000019,0.000089,0.000000,0.000112,0.000000,0.256333,0.256369
5071,MySQL,javascript,javascript-mysql-data-aggre-3,0.000032,0.000128,0.000000,0.000147,0.000000,0.250002,0.250037
5072,MySQL,javascript,javascript-mysql-data-aggre-3,0.000017,0.000074,0.000000,0.000086,0.000000,0.252495,0.252536
5073,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000092,0.000000,0.000104,0.000000,0.254030,0.254072
5074,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000083,0.000000,0.000094,0.000000,0.243015,0.243051
5075,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000072,0.000000,0.000085,0.000000,0.231986,0.232034
5076,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000070,0.000000,0.000082,0.000000,0.244878,0.244929
5077,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000065,0.000000,0.000077,0.000000,0.240032,0.240065
5078,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000061,0.000000,0.000073,0.000000,0.256942,0.256994
5079,MySQL,javascript,javascript-mysql-data-aggre-3,0.000026,0.000114,0.000000,0.000136,0.000000,0.239852,0.239888
5080,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000068,0.000000,0.000079,0.000000,0.250571,0.250609
5081,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000092,0.000000,0.000105,0.000000,0.246860,0.246893
5082,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000067,0.000000,0.000079,0.000000,0.236021,0.236054
5083,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000067,0.000000,0.000078,0.000000,0.244444,0.244485
5084,MySQL,javascript,javascript-mysql-data-aggre-3,0.000018,0.000081,0.000000,0.000093,0.000000,0.245009,0.245042
5085,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000066,0.000000,0.000078,0.000000,0.244510,0.244543
5086,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000065,0.000000,0.000077,0.000000,0.243610,0.243657
5087,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000081,0.000000,0.000095,0.000000,0.263794,0.263848
5088,MySQL,javascript,javascript-mysql-data-aggre-3,0.000019,0.000080,0.000000,0.000097,0.000000,0.262658,0.262695
5089,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000081,0.000000,0.000093,0.000000,0.244347,0.244395
5090,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000076,0.000000,0.000090,0.000000,0.259097,0.259145
5091,MySQL,javascript,javascript-mysql-data-aggre-3,0.000019,0.000106,0.000000,0.000120,0.000000,0.249671,0.249709
5092,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000074,0.000000,0.000087,0.000000,0.245615,0.245658
5093,MySQL,javascript,javascript-mysql-data-aggre-3,0.000021,0.000101,0.000000,0.000118,0.000000,0.245568,0.245613
5094,MySQL,javascript,javascript-mysql-data-aggre-3,0.000016,0.000088,0.000000,0.000102,0.000000,0.249865,0.249904
5095,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000066,0.000000,0.000078,0.000000,0.256138,0.256178
5096,MySQL,javascript,javascript-mysql-data-aggre-3,0.000015,0.000071,0.000000,0.000083,0.000000,0.247056,0.247111
5097,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000093,0.000000,0.000105,0.000000,0.246694,0.246732
5098,MySQL,javascript,javascript-mysql-data-aggre-3,0.000014,0.000067,0.000000,0.000078,0.000000,0.242957,0.242998
